SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL,SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
PAST SALE,April-15-2022,Single Family Residential,2284 Fallingtree Dr,San Jose,CA,95131,1700000,4,2,SAN JOSE,1234,5938,1973,,1378,,Sold,,,https://www.redfin.com/CA/San-Jose/2284-Fallingtree-Dr-95131/home/689118,MLSListings,ML81880281,N,Y,37.3965073,-121.8825434
PAST SALE,December-8-2021,Single Family Residential,5875 Ettersberg Dr,San Jose,CA,95123,1550000,4,2.5,SAN JOSE,2186,5023,1966,,709,,Sold,,,https://www.redfin.com/CA/San-Jose/5875-Ettersberg-Dr-95123/home/1092834,MLSListings,ML81869443,N,Y,37.2446206,-121.812952
PAST SALE,November-2-2022,Single Family Residential,2862 Hostetter,San Jose,CA,95132,1680000,3,2.5,SAN JOSE,2139,6655,1972,,785,,Sold,,,https://www.redfin.com/CA/San-Jose/2862-Hostetter-Rd-95132/home/1480702,MLSListings,ML81908664,N,Y,37.400201,-121.865126
PAST SALE,September-20-2022,Single Family Residential,471 Halsey Ave,San Jose,CA,95128,1500000,3,2,San Jose,1476,5862,1947,,1016,,Sold,,,https://www.redfin.com/CA/San-Jose/471-Halsey-Ave-95128/home/1367814,"bridgeMLS, Bay East AOR, or Contra Costa AOR",41005488,N,Y,37.3205066,-121.9368894
PAST SALE,October-14-2021,Single Family Residential,5262 Camden Ave,San Jose,CA,95124,1410000,3,2,SAN JOSE,1372,10086,1976,,1028,,Sold,,,https://www.redfin.com/CA/San-Jose/5262-Camden-Ave-95124/home/1231455,MLSListings,ML81863748,N,Y,37.2426659,-121.9051052
PAST SALE,May-19-2023,Single Family Residential,853 Toyon Ct,San Jose,CA,95127,1550000,3,2,SAN JOSE,1759,6282,1965,,881,,Sold,,,https://www.redfin.com/CA/San-Jose/853-Toyon-Ct-95127/home/1169435,MLSListings,ML81924811,N,Y,37.3902604,-121.8331532
PAST SALE,November-1-2021,Single Family Residential,1345 Thornbury Ln,San Jose,CA,95138,1720000,3,3,SAN JOSE,2234,4599,2004,,770,348,Sold,,,https://www.redfin.com/CA/San-Jose/1345-Thornbury-Ln-95138/home/1045978,MLSListings,ML81864513,N,Y,37.289001,-121.805493
PAST SALE,August-31-2023,Single Family Residential,2358 Bikini Ave,San Jose,CA,95122,1060000,4,2,SAN JOSE,1151,5983,1978,,921,,Sold,,,https://www.redfin.com/CA/San-Jose/2358-Bikini-Ave-95122/home/735908,MLSListings,ML81936827,N,Y,37.3177434,-121.8340429
PAST SALE,September-6-2023,Single Family Residential,4649 Park Concord Pl,San Jose,CA,95136,1630000,5,3,SAN JOSE,2563,6923,1977,,636,,Sold,,,https://www.redfin.com/CA/San-Jose/4649-Park-Concord-Pl-95136/home/1461026,MLSListings,ML81937200,N,Y,37.2676418,-121.8272543
PAST SALE,September-13-2022,Single Family Residential,1658 Salamoni Ct,San Jose,CA,95133,1320000,3,2.5,SAN JOSE,1838,2354,2005,,718,138,Sold,,,https://www.redfin.com/CA/San-Jose/1658-Salamoni-Ct-95133/home/2121983,MLSListings,ML81903405,N,Y,37.3687199,-121.872427
PAST SALE,November-30-2022,Single Family Residential,3279 Cuesta Dr,San Jose,CA,95148,1178000,3,2,San Jose,1495,5900,1965,,788,,Sold,,,https://www.redfin.com/CA/San-Jose/3279-Cuesta-Dr-95148/home/630176,"bridgeMLS, Bay East AOR, or Contra Costa AOR",41011188,N,Y,37.341018,-121.796847
PAST SALE,January-13-2022,Single Family Residential,835 Romani Ct,San Jose,CA,95125,1785000,3,2.5,SAN JOSE,2429,3563,1999,,735,129,Sold,,,https://www.redfin.com/CA/San-Jose/835-Romani-Ct-95125/home/860633,MLSListings,ML81872049,N,Y,37.2822473,-121.8746949
PAST SALE,April-22-2022,Single Family Residential,2029 University Way,San Jose,CA,95128,2850000,4,3.5,Central San Jose,3042,10218,1954,,937,,Sold,,,https://www.redfin.com/CA/San-Jose/2029-University-Way-95128/home/845962,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40984630,N,Y,37.3306988,-121.9351117
PAST SALE,March-8-2022,Single Family Residential,483 S 6th St,San Jose,CA,95112,1750000,3,2.5,SAN JOSE,2500,7360,1899,,700,,Sold,,,https://www.redfin.com/CA/San-Jose/483-S-6th-St-95112/home/1479620,MLSListings,ML81877013,N,Y,37.3313484,-121.88012
PAST SALE,December-16-2021,Single Family Residential,283 Wabash Ave,San Jose,CA,95128,1565000,3,2.5,SAN JOSE,1635,4875,1912,,957,,Sold,,,https://www.redfin.com/CA/San-Jose/283-Wabash-Ave-95128/home/1613566,MLSListings,ML81870127,N,Y,37.3280204,-121.9262669
PAST SALE,May-12-2022,Single Family Residential,1726 Commodore Dr,San Jose,CA,95133,1998000,5,3,SAN JOSE,2940,7310,1977,,680,,Sold,,,https://www.redfin.com/CA/San-Jose/1726-Commodore-Dr-95133/home/744349,MLSListings,ML81882288,N,Y,37.3709395,-121.8695364
PAST SALE,January-20-2022,Single Family Residential,3465 Rubion Dr,San Jose,CA,95148,1250000,4,2,SAN JOSE,1380,6196,1968,,906,,Sold,,,https://www.redfin.com/CA/San-Jose/3465-Rubion-Dr-95148/home/891339,MLSListings,ML81871225,N,Y,37.348568,-121.7966245
PAST SALE,July-21-2023,Single Family Residential,878 Hummingbird Dr,San Jose,CA,95125,1300000,3,2,SAN JOSE,1302,6268,1956,,998,,Sold,,,https://www.redfin.com/CA/San-Jose/878-Hummingbird-Dr-95125/home/1215779,MLSListings,ML81932493,N,Y,37.286231,-121.8777188
PAST SALE,June-5-2023,Single Family Residential,1080 Loupe Ave,San Jose,CA,95121,1303000,3,2,SAN JOSE,1584,6028,1976,,823,,Sold,,,https://www.redfin.com/CA/San-Jose/1080-Loupe-Ave-95121/home/1687312,MLSListings,ML81924298,N,Y,37.3018979,-121.8259685
PAST SALE,April-29-2022,Single Family Residential,821 Sherman Oaks Dr,San Jose,CA,95128,1620000,3,1,SAN JOSE,1020,5650,1952,,1588,,Sold,,,https://www.redfin.com/CA/San-Jose/821-Sherman-Oaks-Dr-95128/home/1474794,MLSListings,ML81882846,N,Y,37.3119738,-121.9275114
PAST SALE,April-14-2023,Single Family Residential,5078 Trenary Way,San Jose,CA,95118,1375000,3,2,SAN JOSE,1232,6110,1964,,1116,,Sold,,,https://www.redfin.com/CA/San-Jose/5078-Trenary-Way-95118/home/1297950,MLSListings,ML81919740,N,Y,37.2551052,-121.8834105
PAST SALE,January-10-2022,Single Family Residential,2822 Deerwood Dr,San Jose,CA,95148,1500000,4,2,SAN JOSE,1380,5083,1979,,1087,,Sold,,,https://www.redfin.com/CA/San-Jose/2822-Deerwood-Dr-95148/home/931092,MLSListings,ML81871720,N,Y,37.3283159,-121.7962463
PAST SALE,May-12-2022,Single Family Residential,726 N 12th St,San Jose,CA,95112,1650000,4,3.5,SAN JOSE,2284,5916,1910,,722,,Sold,,,https://www.redfin.com/CA/San-Jose/726-N-12th-St-95112/home/811668,MLSListings,ML81886248,N,Y,37.3553515,-121.8890575
PAST SALE,April-7-2022,Single Family Residential,340 N 3rd St,San Jose,CA,95112,1265000,4,3,SAN JOSE,1563,6232,1880,,809,,Sold,,,https://www.redfin.com/CA/San-Jose/340-N-3rd-St-95112/home/1323060,MLSListings,ML81881083,N,Y,37.3425935,-121.8921254
PAST SALE,March-7-2022,Single Family Residential,1482 Parkmont Dr,San Jose,CA,95131,1898000,4,2.5,SAN JOSE,1797,3920,1993,,1056,,Sold,,,https://www.redfin.com/CA/San-Jose/1482-Parkmont-Dr-95131/home/1718895,MLSListings,ML81875413,N,Y,37.380276,-121.8901143
PAST SALE,July-6-2022,Single Family Residential,2070 Mardel Ln,San Jose,CA,95128,1200000,3,2,SAN JOSE,1225,5832,1955,,980,,Sold,,,https://www.redfin.com/CA/San-Jose/2070-Mardel-Ln-95128/home/1424879,MLSListings,ML81895587,N,Y,37.3067193,-121.9291115
PAST SALE,September-22-2021,Single Family Residential,14351 Lenray Ln,San Jose,CA,95124,2888000,4,4.5,SAN JOSE,3260,9787,2002,,886,,Sold,,,https://www.redfin.com/CA/San-Jose/14351-Lenray-Ln-95124/home/1457369,MLSListings,ML81857051,N,Y,37.2602639,-121.9255
PAST SALE,July-24-2023,Single Family Residential,2699 Ramsdell Pl,San Jose,CA,95148,1750000,4,3,SAN JOSE,2475,4988,1992,,707,,Sold,,,https://www.redfin.com/CA/San-Jose/2699-Ramsdell-Pl-95148/home/1310305,MLSListings,ML81932618,N,Y,37.3254443,-121.8028321
PAST SALE,March-25-2022,Single Family Residential,4386 Laird Cir,Santa Clara,CA,95054,2200000,3,2.5,Santa Clara,2036,3072,2005,,1081,143,Sold,,,https://www.redfin.com/CA/Santa-Clara/4386-Laird-Cir-95054/home/632429,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40980442,N,Y,37.4005807,-121.9482665
PAST SALE,September-16-2021,Single Family Residential,6119 Heathercreek Way,San Jose,CA,95123,1525000,4,2,SAN JOSE,1794,5757,1976,,850,,Sold,,,https://www.redfin.com/CA/San-Jose/6119-Heathercreek-Way-95123/home/1372116,MLSListings,ML81857637,N,Y,37.2360581,-121.8349548
PAST SALE,April-26-2022,Single Family Residential,3005 Warrington Ave,San Jose,CA,95127,980000,4,2,SAN JOSE,1188,5152,1957,,825,,Sold,,,https://www.redfin.com/CA/San-Jose/3005-Warrington-Ave-95127/home/1078200,MLSListings,ML81884555,N,Y,37.3519203,-121.8178491
PAST SALE,March-24-2022,Single Family Residential,781 College Dr,San Jose,CA,95128,1650000,3,2,SAN JOSE,1204,6317,1955,,1370,,Sold,,,https://www.redfin.com/CA/San-Jose/781-College-Dr-95128/home/726312,MLSListings,ML81879613,N,Y,37.3127933,-121.9197772
PAST SALE,March-14-2022,Single Family Residential,2195 Ramish Dr,San Jose,CA,95131,1800000,4,3,SAN JOSE,1573,6587,1971,,1144,,Sold,,,https://www.redfin.com/CA/San-Jose/2195-Ramish-Dr-95131/home/690184,MLSListings,ML81876158,N,Y,37.3880394,-121.8698922
PAST SALE,June-15-2023,Single Family Residential,5940 Indian Ave,San Jose,CA,95123,1410000,3,2,SAN JOSE,1480,6862,1968,,953,,Sold,,,https://www.redfin.com/CA/San-Jose/5940-Indian-Ave-95123/home/1350537,MLSListings,ML81928141,N,Y,37.2402294,-121.8439616
PAST SALE,February-15-2023,Single Family Residential,3375 Mira Vista Cir,San Jose,CA,95132,1710000,4,2,SAN JOSE,1645,6743,1966,,1040,,Sold,,,https://www.redfin.com/CA/San-Jose/3375-Mira-Vista-Cir-95132/home/1796507,MLSListings,ML81916530,N,Y,37.3921175,-121.8404123
PAST SALE,March-30-2022,Single Family Residential,5395 Garrison Cir,San Jose,CA,95123,1365000,3,2,SAN JOSE,1207,4442,1977,,1131,,Sold,,,https://www.redfin.com/CA/San-Jose/5395-Garrison-Cir-95123/home/1070893,MLSListings,ML81879802,N,Y,37.256763,-121.8090839
PAST SALE,September-24-2021,Single Family Residential,1849 Babe Ruth Ct,San Jose,CA,95132,1513999,5,4,SAN JOSE,2089,6613,1973,,725,,Sold,,,https://www.redfin.com/CA/San-Jose/1849-Babe-Ruth-Ct-95132/home/1824358,MLSListings,ML81855486,N,Y,37.4039244,-121.8756096
PAST SALE,June-30-2023,Single Family Residential,3792 Chambery Ct,San Jose,CA,95127,1200000,3,2.5,SAN JOSE,1555,3512,1996,,772,140,Sold,,,https://www.redfin.com/CA/San-Jose/3792-Chambery-Ct-95127/home/1435647,MLSListings,ML81930818,N,Y,37.3765732,-121.8266581
PAST SALE,May-19-2023,Single Family Residential,2386 Blanding Ave,San Jose,CA,95121,1430000,3,2,SAN JOSE,1217,8853,1977,,1175,,Sold,,,https://www.redfin.com/CA/San-Jose/2386-Blanding-Ave-95121/home/1713848,MLSListings,ML81925235,N,Y,37.3080772,-121.7976925
PAST SALE,,Single Family Residential,200 New River Dr,San Jose,CA,95119,1450000,4,2,,1392,6890,1971,,1042,,,,,https://www.redfin.com/CA/San-Jose/200-New-River-Dr-95119/home/1006338,,,N,Y,37.2258737,-121.7782451
PAST SALE,September-29-2021,Single Family Residential,5233 Dent Ave,San Jose,CA,95118,1475000,4,2,SAN JOSE,1592,5979,1960,,927,,Sold,,,https://www.redfin.com/CA/San-Jose/5233-Dent-Ave-95118/home/922653,MLSListings,ML81860666,N,Y,37.2482664,-121.8977497
PAST SALE,October-18-2021,Single Family Residential,1358 Foxworthy Ave,San Jose,CA,95118,1363000,3,2,SAN JOSE,1284,6242,1957,,1062,,Sold,,,https://www.redfin.com/CA/San-Jose/1358-Foxworthy-Ave-95118/home/862742,MLSListings,ML81860802,N,Y,37.2755802,-121.8883599
PAST SALE,April-6-2022,Single Family Residential,1821 Andrews Ave,San Jose,CA,95124,1450000,3,1,SAN JOSE,1091,6230,1960,,1329,,Sold,,,https://www.redfin.com/CA/San-Jose/1821-Andrews-Ave-95124/home/1063752,MLSListings,ML81880111,N,Y,37.2595021,-121.9184385
PAST SALE,June-20-2023,Single Family Residential,231 Lincoln Ave,San Jose,CA,95126,1248000,3,2.5,SAN JOSE,1756,5516,1938,,711,,Sold,,,https://www.redfin.com/CA/San-Jose/231-Lincoln-Ave-95126/home/1592475,MLSListings,ML81928050,N,Y,37.325058,-121.9089752
PAST SALE,May-2-2022,Single Family Residential,773 Batista Dr,San Jose,CA,95136,1400000,3,3.5,SAN JOSE,1757,1683,2005,,797,80,Sold,,,https://www.redfin.com/CA/San-Jose/773-Batista-Dr-95136/home/12178162,MLSListings,ML81884581,N,Y,37.2872495,-121.8633993
PAST SALE,September-26-2022,Single Family Residential,552 Edelweiss Dr,San Jose,CA,95136,1400000,4,2,SAN JOSE,1603,6710,1969,,873,,Sold,,,https://www.redfin.com/CA/San-Jose/552-Edelweiss-Dr-95136/home/1367399,MLSListings,ML81904554,N,Y,37.2675177,-121.8556599
PAST SALE,May-26-2022,Single Family Residential,4167 Heppner Ln,San Jose,CA,95136,1450000,3,2,SAN JOSE,1685,6126,1968,,861,,Sold,,,https://www.redfin.com/CA/San-Jose/4167-Heppner-Ln-95136/home/1537152,MLSListings,ML81884068,N,Y,37.2700513,-121.8629768
PAST SALE,September-11-2023,Single Family Residential,2943 Erica Ct,San Jose,CA,95121,1380000,3,2,SAN JOSE,1472,6062,1969,,938,,Sold,,,https://www.redfin.com/CA/San-Jose/2943-Erica-Ct-95121/home/904140,MLSListings,ML81937330,N,Y,37.3044629,-121.8241223
PAST SALE,July-26-2023,Single Family Residential,4452 Norwich Way,San Jose,CA,95130,1906000,3,2,SAN JOSE,1563,5951,1959,,1219,,Sold,,,https://www.redfin.com/CA/San-Jose/4452-Norwich-Way-95130/home/1427141,MLSListings,ML81932911,N,Y,37.2825341,-121.9806642
PAST SALE,August-30-2023,Single Family Residential,4582 Pacific Rim Way,San Jose,CA,95121,2530000,4,3,SAN JOSE,3020,19133,1996,,838,,Sold,,,https://www.redfin.com/CA/San-Jose/4582-Pacific-Rim-Way-95121/home/1610718,MLSListings,ML81937186,N,Y,37.2981752,-121.7779996
PAST SALE,April-5-2023,Single Family Residential,1144 Ardsley Ct,San Jose,CA,95120,2710000,5,3.5,SAN JOSE,3697,10302,1990,,733,,Sold,,,https://www.redfin.com/CA/San-Jose/1144-Ardsley-Ct-95120/home/1029509,MLSListings,ML81919307,N,Y,37.2375368,-121.8766071
PAST SALE,May-18-2022,Single Family Residential,19460 Graystone Ln,San Jose,CA,95120,3450000,5,3.5,SAN JOSE,4580,94669,1981,,753,,Sold,,,https://www.redfin.com/CA/San-Jose/19460-Graystone-Ln-95120/home/1003259,MLSListings,ML81883302,N,Y,37.2195478,-121.83451
PAST SALE,March-28-2022,Single Family Residential,3649 Tankerland Ct,San Jose,CA,95121,1550000,4,2,SAN JOSE,1517,6986,1973,,1022,,Sold,,,https://www.redfin.com/CA/San-Jose/3649-Tankerland-Ct-95121/home/970679,MLSListings,ML81878480,N,Y,37.3092031,-121.7890147
PAST SALE,June-15-2022,Single Family Residential,15148 Bel Escou Dr,San Jose,CA,95124,2115000,3,2,SAN JOSE,1676,7928,1955,,1262,,Sold,,,https://www.redfin.com/CA/San-Jose/15148-Bel-Escou-Dr-95124/home/833562,MLSListings,ML81889439,N,Y,37.2485251,-121.932245
PAST SALE,May-4-2023,Single Family Residential,2020 Donnici St,San Jose,CA,95136,1590500,5,4.5,SAN JOSE,3181,2581,2005,,500,85,Sold,,,https://www.redfin.com/CA/San-Jose/2020-Donnici-St-95136/home/2124427,MLSListings,ML81924529,N,Y,37.2887722,-121.863088
PAST SALE,March-30-2022,Single Family Residential,3342 Shoshana Ln,San Jose,CA,95135,2185000,4,3.5,SAN JOSE,2629,4953,2000,,831,153,Sold,,,https://www.redfin.com/CA/San-Jose/3342-Shoshana-Ln-95135/home/1366832,MLSListings,ML81875513,N,Y,37.3165976,-121.7662713
PAST SALE,April-6-2023,Single Family Residential,1693 Messina Dr,San Jose,CA,95132,1580004,4,2,SAN JOSE,1633,6315,1971,,968,,Sold,,,https://www.redfin.com/CA/San-Jose/1693-Messina-Dr-95132/home/1730742,MLSListings,ML81919372,N,Y,37.4064045,-121.8591297
PAST SALE,November-5-2021,Single Family Residential,1524 Hallbrook Dr,San Jose,CA,95118,1575000,3,2,SAN JOSE,1293,6000,1961,,1218,,Sold,,,https://www.redfin.com/CA/San-Jose/1524-Hallbrook-Dr-95118/home/636565,MLSListings,ML81863065,N,Y,37.2615681,-121.8951809
PAST SALE,May-19-2023,Single Family Residential,3632 Bloomsbury Way,San Jose,CA,95132,1870000,4,2,SAN JOSE,1806,7038,1976,,1035,,Sold,,,https://www.redfin.com/CA/San-Jose/3632-Bloomsbury-Way-95132/home/934933,MLSListings,ML81922650,N,Y,37.415239,-121.8541777
PAST SALE,October-1-2021,Single Family Residential,334 Swaps Dr,San Jose,CA,95111,1000000,3,2,SAN JOSE,1173,5831,1964,,853,,Sold,,,https://www.redfin.com/CA/San-Jose/334-Swaps-Dr-95111/home/981935,MLSListings,ML81859165,N,Y,37.2648525,-121.8048162
PAST SALE,April-29-2022,Single Family Residential,3015 Jayhawkers Pl,San Jose,CA,95136,1710000,4,4,SAN JOSE,2178,2105,2017,,785,115,Sold,,,https://www.redfin.com/CA/San-Jose/3015-Jayhawkers-Pl-95136/home/143042256,MLSListings,ML81883673,N,Y,37.2846363,-121.8536925
PAST SALE,December-9-2021,Single Family Residential,2568 Skylark Dr,San Jose,CA,95125,1620000,5,2.5,SAN JOSE,2272,6000,1968,,713,,Sold,,,https://www.redfin.com/CA/San-Jose/2568-Skylark-Dr-95125/home/1260542,MLSListings,ML81868401,N,Y,37.2851282,-121.8812095
PAST SALE,October-20-2022,Single Family Residential,249 Burning Tree Dr,San Jose,CA,95119,1625000,5,3,SAN JOSE,2695,6000,1970,,603,,Sold,,,https://www.redfin.com/CA/San-Jose/249-Burning-Tree-Dr-95119/home/1006505,MLSListings,ML81906491,N,Y,37.2255104,-121.7828099
PAST SALE,October-13-2021,Single Family Residential,709 Cornerstone Ln,San Jose,CA,95123,1395000,3,2.5,SAN JOSE,1804,2477,2015,,773,256,Sold,,,https://www.redfin.com/CA/San-Jose/709-Cornerstone-Ln-95123/home/95957921,MLSListings,ML81860572,N,Y,37.2430777,-121.7967845
PAST SALE,June-10-2022,Single Family Residential,867 Pinewood Dr,San Jose,CA,95129,1810000,3,2,SAN JOSE,1547,6123,1955,,1170,,Sold,,,https://www.redfin.com/CA/San-Jose/867-Pinewood-Dr-95129/home/1531885,MLSListings,ML81888704,N,Y,37.3118602,-121.981502
PAST SALE,August-4-2023,Single Family Residential,621 Fuller Ave,San Jose,CA,95125,1638000,3,2,SAN JOSE,1522,6731,1946,,1076,,Sold,,,https://www.redfin.com/CA/San-Jose/621-Fuller-Ave-95125/home/645313,MLSListings,ML81931301,N,Y,37.3181975,-121.8983943
PAST SALE,December-13-2022,Single Family Residential,13540 Highwood Dr,San Jose,CA,95127,858888,3,1,SAN JOSE,1342,5034,1952,,640,,Sold,,,https://www.redfin.com/CA/San-Jose/13540-Highwood-Dr-95127/home/1347616,MLSListings,ML81911834,N,Y,37.3559464,-121.829016
PAST SALE,November-18-2021,Single Family Residential,697 Glenburry Way,San Jose,CA,95123,1150000,4,2,SAN JOSE,1491,6041,1971,,771,,Sold,,,https://www.redfin.com/CA/San-Jose/697-Glenburry-Way-95123/home/1361623,MLSListings,ML81864466,N,Y,37.2548361,-121.8519259
PAST SALE,April-14-2022,Single Family Residential,652 Villa Centre Way,San Jose,CA,95128,1850000,3,2.5,SAN JOSE,1739,2360,1997,,1064,163,Sold,,,https://www.redfin.com/CA/San-Jose/652-Villa-Centre-Way-95128/home/1073295,MLSListings,ML81877490,N,Y,37.3198984,-121.945289
PAST SALE,August-19-2022,Single Family Residential,1023 Quicksilver Dr,San Jose,CA,95136,981688,6,2,SAN JOSE,1709,6077,1963,,574,,Sold,,,https://www.redfin.com/CA/San-Jose/1023-Quicksilver-Dr-95136/home/1728837,MLSListings,ML81900224,N,Y,37.2629299,-121.8716953
PAST SALE,November-18-2021,Single Family Residential,5683 Keymar Dr,San Jose,CA,95123,1250000,3,2,SAN JOSE,1627,9106,1965,,768,,Sold,,,https://www.redfin.com/CA/San-Jose/5683-Keymar-Dr-95123/home/996004,MLSListings,ML81865171,N,Y,37.2495463,-121.8284376
PAST SALE,,Single Family Residential,3031 Magnum Dr,San Jose,CA,95135,2350000,4,3,,2663,7360,1996,,882,,,,,https://www.redfin.com/CA/San-Jose/3031-Magnum-Dr-95135/home/1218577,,,N,Y,37.3111071,-121.7810039
PAST SALE,April-28-2023,Single Family Residential,2063 Mary Helen Ln,San Jose,CA,95136,1195000,3,3.5,SAN JOSE,1757,1882,2005,,680,85,Sold,,,https://www.redfin.com/CA/San-Jose/2063-Mary-Helen-Ln-95136/home/2124437,MLSListings,ML81921116,N,Y,37.2884597,-121.8630324
PAST SALE,September-12-2022,Single Family Residential,1681 Heritage Bay Pl #25,San Jose,CA,95138,2250000,5,4.5,SAN JOSE,3090,9838,2004,,728,394,Sold,,,https://www.redfin.com/CA/San-Jose/1681-Heritage-Bay-Pl-95138/unit-25/home/1693350,MLSListings,ML81901392,N,Y,37.2892499,-121.7969805
PAST SALE,April-20-2022,Single Family Residential,1287 Sierra Ct,San Jose,CA,95132,1551000,4,3,SAN JOSE,1530,5944,1973,,1014,,Sold,,,https://www.redfin.com/CA/San-Jose/1287-Sierra-Ct-95132/home/1780539,MLSListings,ML81880664,N,Y,37.3918274,-121.8633993
PAST SALE,September-27-2021,Single Family Residential,2024 Portsmouth Ct,San Jose,CA,95132,1485000,4,2,SAN JOSE,1598,7863,1976,,929,,Sold,,,https://www.redfin.com/CA/San-Jose/2024-Portsmouth-Ct-95132/home/934644,MLSListings,ML81857924,N,Y,37.4163605,-121.8541706
PAST SALE,September-22-2022,Single Family Residential,2400 Plateau Dr,San Jose,CA,95125,1273000,3,3.5,SAN JOSE,2254,2017,2004,,565,91,Sold,,,https://www.redfin.com/CA/San-Jose/2400-Plateau-Dr-95125/home/167457591,MLSListings,ML81898866,N,Y,37.2949183,-121.8646614
PAST SALE,July-18-2022,Single Family Residential,3371 Kuykendall Pl,San Jose,CA,95148,1780000,4,3,SAN JOSE,2350,7099,1983,,757,,Sold,,,https://www.redfin.com/CA/San-Jose/3371-Kuykendall-Pl-95148/home/1678288,MLSListings,ML81885139,N,Y,37.3309543,-121.7842083
PAST SALE,April-27-2023,Single Family Residential,788 Opie Ct,San Jose,CA,95133,1280000,4,3.5,SAN JOSE,1835,2710,2015,,698,275,Sold,,,https://www.redfin.com/CA/San-Jose/788-Opie-Ct-95133/home/71547057,MLSListings,ML81920272,N,Y,37.371272,-121.8622874
PAST SALE,December-30-2022,Single Family Residential,3122 Promontory Way,San Jose,CA,95135,2099000,4,3.5,SAN JOSE,2400,12217,1997,,875,,Sold,,,https://www.redfin.com/CA/San-Jose/3122-Promontory-Way-95135/home/1236270,MLSListings,ML81912908,N,Y,37.2719469,-121.7384699
PAST SALE,October-1-2021,Single Family Residential,594 Calpella Dr,San Jose,CA,95136,1525000,5,2.5,SAN JOSE,1965,9147,1974,,776,,Sold,,,https://www.redfin.com/CA/San-Jose/594-Calpella-Dr-95136/home/1099368,MLSListings,ML81856549,N,Y,37.2630528,-121.8558322
PAST SALE,August-25-2023,Single Family Residential,613 N Central Ave,Campbell,CA,95008,1565000,3,1.5,CAMPBELL,1639,8482,1953,,955,,Sold,,,https://www.redfin.com/CA/Campbell/613-N-Central-Ave-95008/home/815998,MLSListings,ML81934725,N,Y,37.29602,-121.9438891
PAST SALE,December-1-2021,Single Family Residential,1757 Miriam Ct,San Jose,CA,95124,2100000,4,2.5,SAN JOSE,2670,8468,1978,,787,,Sold,,,https://www.redfin.com/CA/San-Jose/1757-Miriam-Ct-95124/home/786063,MLSListings,ML81865725,N,Y,37.2838024,-121.9137762
PAST SALE,May-5-2023,Single Family Residential,1612 Pam Ln,San Jose,CA,95120,2125000,4,2,SAN JOSE,2312,9167,1985,,919,,Sold,,,https://www.redfin.com/CA/San-Jose/1612-Pam-Ln-95120/home/921467,MLSListings,ML81920602,N,Y,37.2296758,-121.9020177
PAST SALE,October-14-2021,Single Family Residential,4167 Casa Grande Ct,San Jose,CA,95118,1645000,4,3,SAN JOSE,1875,7361,1966,,877,,Sold,,,https://www.redfin.com/CA/San-Jose/4167-Casa-Grande-Ct-95118/home/857858,MLSListings,ML81859921,N,Y,37.2637983,-121.8855469
PAST SALE,November-15-2021,Single Family Residential,6059 Golden Vista Dr,San Jose,CA,95123,1337000,3,2.5,SAN JOSE,1804,2569,2015,,741,255,Sold,,,https://www.redfin.com/CA/San-Jose/6059-Golden-Vista-Dr-95123/home/95957917,MLSListings,ML81862355,N,Y,37.2431262,-121.7964783
PAST SALE,August-26-2022,Single Family Residential,949 Desmet Ln,San Jose,CA,95125,1575000,3,2.5,SAN JOSE,2194,3010,2000,,718,129,Sold,,,https://www.redfin.com/CA/San-Jose/949-Desmet-Ln-95125/home/1085969,MLSListings,ML81900279,N,Y,37.2802972,-121.8771852
PAST SALE,December-23-2021,Single Family Residential,2618 Pendragon Ln,San Jose,CA,95116,1100000,5,2,SAN JOSE,1683,4944,1959,,654,,Sold,,,https://www.redfin.com/CA/San-Jose/2618-Pendragon-Ln-95116/home/1742516,MLSListings,ML81869499,N,Y,37.3536616,-121.8313738
PAST SALE,March-20-2023,Single Family Residential,4720 Grimsby Dr,San Jose,CA,95130,1950000,4,2,SAN JOSE,1354,5657,1963,,1440,,Sold,,,https://www.redfin.com/CA/San-Jose/4720-Grimsby-Dr-95130/home/1121895,MLSListings,ML81918278,N,Y,37.2801233,-121.9843416
PAST SALE,December-12-2022,Single Family Residential,1893 Anne Way,San Jose,CA,95124,1985000,4,3,SAN JOSE,1830,7128,1959,,1085,,Sold,,,https://www.redfin.com/CA/San-Jose/1893-Anne-Way-95124/home/1691868,MLSListings,ML81908753,N,Y,37.2394317,-121.9246889
PAST SALE,September-30-2022,Single Family Residential,1477 Firestone Loop,San Jose,CA,95116,950000,3,2.5,SAN JOSE,1338,2240,1999,,710,105,Sold,,,https://www.redfin.com/CA/San-Jose/1477-Firestone-Loop-95116/home/1608312,MLSListings,ML81904136,N,Y,37.3456385,-121.8547711
